Gene	Avg_ribo_stall
1822	3.60073
1823	0.0155504
1824	0.0511613
1825	0.552982
1826	0.53589
1827	0.117832
1828	3.83842
1829	0.315238
1830	0.363997
1831	0.223073
1832	6.54115
1833	0.579067
1834	0.107754
1835	0.131228
1836	2.64339
1837	0.487509
1838	0.702963
1839	0.014702
1840	0.935503
1841	1.60593
1842	0.401185
1843	0.064055
1844	0.387406
1845	0.590907
1846	0.0528028
1847	0.124478
1848	0.0868172
1849	0.612825
1850	0
1851	0.434908
1852	0.181785
1853	3.47942
1854	0.0573698
1855	0.0419342
1856	0.6055
1857	0.246764
1858	2.25124
1859	0.163854
1860	0.853268
1861	0.0220034
1862	9.97682
1863	0.253579
1864	0.00850931
1865	0.0284116
1866	1.17321
1867	0.200497
1868	0
1869	0.0126062
1870	0.00401434
1871	0.13768
1872	0.588105
1873	0.0816202
1874	0.339286
1875	0.161043
1876	0.378829
1877	6.10729
1878	0.574833
1879	0.128394
1880	0.0149354
1881	0.0318604
1882	11.8467
1883	0.107899
1884	0.0135719
1885	0.610582
1886	0.471124
1887	0.0808051
1888	0.0393658
1889	0.0892035
1890	0.15123
1891	0.298322
1892	0.0705817
1893	0.666435
1894	0.0502022
1895	0.0441364
1896	0.0250984
1897	0.10584
1898	0.780309
1899	0.294109
1900	0.230339
1901	0.148217
1902	1.68741
1903	0.274829
1904	0.577266
1905	0.161253
1906	0.109251
1907	0.394458
1908	0.309537
1909	0.162081
1910	0.446624
1911	0.0951459
1912	0.526863
1913	0.150515
1914	4.83736
1915	0.129714
1916	0.181253
1917	2.13897
1918	0.106337
1919	0.56799
1920	3.98561
1921	0.10085
1922	0.00968291
1923	0.412527
1924	0.356482
1925	0.241051
1926	0.0112985
1927	0.159741
1928	0.00920663
1929	0.208441
1930	0
1931	0.939743
1932	0.959223
1933	0
1934	12.1315
1935	0.166842
1936	0.140174
1937	0.0889468
1938	0.070604
1939	0.520074
1940	0.0241463
1941	0.106738
1942	0
1943	0.221983
1944	0.0243579
1945	0.0796416
1946	1.00853
1947	0.200927
1948	0
1949	8.64247
1950	0
1951	0.000806997
1952	0.060236
1953	0.184219
1954	0.135091
1955	0.0407663
1956	0.126022
1957	0.242306
1958	0.672102
1959	0.0431137
1960	0.0475192
1961	0.0027183
1962	0.252967
1963	0.562345
1964	0.0916231
1965	1.55599
1966	1.6487
1967	0.199067
1968	5.06373
1969	0.0298523
1970	0.126647
1971	1.07172
1972	0.0913171
1973	0.330977
1974	0.0339594
1975	1.32788
1976	4.72116
1977	2.62533
1978	6.27385
1979	0.300151
1980	0.258952
1981	1.97724
1982	0.666006
1983	2.1048
1984	0.194736
1985	0.414821
1986	0.0918442
1987	0.260184
1988	0.178073
1989	0.183745
1990	0.00173841
1991	0.192084
1992	0.50656
1993	0.214351
1994	0.407264
1995	1.78289
1996	0.439634
1997	0.0398319
1998	0.758093
1999	0.0160455
2000	0.229084
2001	0.73142
2002	0
2003	0.140032
2004	0.167103
2005	0.339525
2006	0.867549
2007	0.300738
2008	0.250844
2009	0.241174
2010	0.174507
2011	0.012456
2012	0.133471
2013	0.536745
2014	7.89934
2015	0.916912
2016	0.016109
2017	1.31708
2018	0.308816
2019	0.415304
2020	0.0283974
2021	0.0818574
2022	1.55734
2023	0.137461
2024	0.423077
2025	0.0175895
2026	0.146006
2027	0.107145
2028	0.00779456
2029	0.017936
2030	0.0129126
2031	0.798637
2032	0.041814
2033	0.139079
2034	0.179721
2035	0.0906705
2036	0.0250069
2037	0.736904
2038	0.488163
2039	2.036
2040	0.107257
2041	0.00289823
2042	1.37755
2043	0.372025
2044	0.22056
2045	0.160327
2046	0.153653
2047	0.0749676
2048	0.0831017
2049	0.594694
2050	0.102015
2051	0
2052	1.03657
2053	1.03641
2054	0.0886357
2055	0.108836
2056	0.111655
2057	0.123244
2058	0.291607
2059	0.141074
2060	0.0813283
2061	0.0480619
2062	0.255885
2063	0.206872
2064	0.165705
2065	0.0929044
2066	0.252542
2067	0.287152
2068	0.599189
2069	0.320488
2070	1.14178
2071	0.0343325
2072	0.11104
2073	0.728554
2074	0.130944
2075	0.485718
2076	0.0163703
2077	0.520851
2078	0.688188
2079	0.219794
2080	0.184047
2081	0.128749
2082	0.202327
2083	3.89967
2084	0.334342
2085	0.0904705
2086	1.62384
2087	0.13967
2088	0.323791
2089	0.0823499
2090	0
2091	0.0162355
2092	0.632829
2093	0.0552893
2094	0.099378
2095	0.0382674
2096	0.100909
2097	0.42411
2098	0.00430531
2099	0.233513
2100	0.500965
2101	0.162467
2102	0.0670346
2103	0.0634799
2104	0.169861
2105	0.0155176
2106	0
2107	0.106226
2108	0.85892
2109	0.0741024
2110	0.100989
2111	0.108207
2112	0.0139279
2113	0.0400096
2114	8.19146
2115	0.204143
2116	0.0448209
2117	11.3786
2118	0.113745
2119	0
2120	0.0984676
2121	0.220213
2122	0.020437
2123	1.69041
2124	0.0367512
2125	0.162657
2126	10.0519
2127	0
2128	0.00680291
2129	0.387719
2130	0.477649
2131	0.217062
2132	0.0469301
2133	0.00242774
2134	1.52638
2135	0.176723
2136	0.016019
2137	0
2138	0.105215
2139	0.0345926
2140	0.149618
2141	3.86552
2142	0.029507
2143	0.0740273
2144	0.00960729
2145	0.259221
2146	0.0216392
2147	0.171625
2148	0.149397
2149	0.0343712
2150	0.0624671
2151	0.327012
2152	0.015337
2153	0.186917
2154	0.226008
2155	0.162522
2156	0.0185546
2157	0.048303
2158	0.0500733
2159	0.598901
2160	0.225094
2161	0.0192311
2162	0.0235049
2163	0.169927
2164	0.394727
2165	0.341101
2166	0.0390571
2167	0
2168	0.0865566
2169	0.0373046
2170	0.338443
2171	0.0257851
2172	1.1264
2173	0.334604
2174	0.210308
2175	0.0798002
2176	0.278111
2177	0.219241
2178	0.243445
2179	1.26773
2180	0.0602381
2181	0.475098
2182	0.117087
2183	0.0338877
2184	0.045319
2185	0.0796436
2186	0.0587341
2187	0.0941735
2188	0.0607449
2189	5.03313
2190	2.07489
2191	0.0469466
2192	0.178119
2193	0.0866421
2194	0.762996
2195	0.426895
2196	0.436662
2197	0.209955
2198	0.00032124
2199	0.120718
2200	0.104109
2201	0.212294
2202	0.0189142
2203	0.803844
2204	2.12852
2205	0.767468
2206	0.0506179
2207	2.97717
2208	0.208097
2209	0.06328
2210	0.132715
2211	0.121938
2212	0.051324
2213	0.0761705
2214	0.163485
2215	0
2216	0.230897
2217	0.645609
2218	0.106929
2219	0.112001
2220	0.0370564
2221	0.094775
2222	0.0427612
2223	0.282568
2224	0.0811113
2225	0.0271441
2226	0.451344
2227	0.0134386
2228	0.07656
2229	1.37373
2230	0.0823589
2231	0.183816
2232	0.163611
2233	0.00078394
2234	0.118596
2235	0.648177
2236	0.728588
2237	0.338271
2238	0.398841
2239	0.0703342
2240	0.164119
2241	0.0194958
2242	2.3517
2243	0.288773
2244	1.16693
2245	0.688887
2246	0.215423
2247	0.154141
2248	0.0615405
2249	0.140965
2250	0.0168094
2251	7.46343
2252	0.00515169
2253	0.0558984
2254	0.47816
2255	0.190094
2256	0.525164
2257	0.0150138
2258	0.407698
2259	1.13539
2260	0.759848
2261	0.0374606
2262	0.332137
2263	0.0119134
2264	0
2265	0.0174483
2266	0.0944447
2267	0.0290944
2268	0.00773471
2269	0.0793873
2270	0.417863
2271	0.096455
2272	0.0114395
2273	0.304589
2274	0.0225073
2275	0.0411287
2276	0.0829097
2277	0.125162
2278	0.343222
2279	0.0214235
2280	0.238123
2281	0.241224
2282	0.147253
2283	0.53223
2284	0.0390925
2285	0.272865
2286	0.0445285
2287	0.0655998
2288	0.327539
2289	2.19088
2290	0.0279533
2291	0.0345379
2292	0.0989302
2293	0.0338734
2294	0.039504
2295	0.550923
2296	0
2297	0.116455
2298	0.0683791
2299	0.0516659
2300	0.0417141
2301	0.119276
2302	0.0913076
2303	0.114462
2304	0.257983
2305	2.00252
2306	0.275028
2307	0.979075
2308	0.551482
2309	0.0725056
2310	0.131195
2311	0.129514
2312	0.0349404
2313	1.06904
2314	0.753468
2315	0.0601437
2316	3.24752
2317	0.0192712
2318	2.44603
2319	0
2320	0.0517875
2321	1.16272
2322	0.0169522
2323	0.542606
2324	0.0773292
2325	3.70989
2326	0.0902779
2327	0.119731
2328	0.083455
2329	0.503092
2330	2.31844
2331	0.0271389
2332	0.276382
2333	0.349698
2334	0.259528
2335	0.0576374
2336	0.00368226
2337	0.0495364
2338	0.0321906
2339	0.0328688
2340	0.791024
2341	0.0981585
2342	0.293039
2343	0.223266
2344	0.791278
2345	0.0256379
2346	0.0894218
2347	0.0276359
2348	0.0811
2349	0.455312
2350	0.171289
2351	0.0526379
2352	0.844109
2353	0.26554
2354	0.126891
2355	0.172202
2356	0.182672
2357	0.284754
2358	0.0231903
2359	0.0155955
2360	0.110452
2361	0.0748641
2362	0.22279
2363	0.370385
2364	1.33547
2365	0.179537
2366	9.33651
2367	0.24128
2368	0.169186
2369	0
2370	0.0278726
2371	0.0147436
2372	0.612749
2373	0.0596156
2374	0.0264874
2375	0.0784661
2376	0.0232855
2377	0.0077295
2378	0.0499978
2379	0
2380	0.226792
2381	0.39856
2382	0.193345
2383	0.0386047
2384	0.0425677
2385	0.208222
2386	0.00522868
2387	0.00658014
2388	0.0521545
2389	0.0739772
2390	0.250672
2391	0.0321802
2392	1.11412
2393	0.0876582
2394	1.0398
2395	0.0275966
2396	0.727807
2397	0.0301723
2398	0.654144
2399	0.604515
2400	2.52329
2401	0.334288
2402	0.27781
2403	0.0965627
2404	0.000952535
2405	0.0031989
2406	0.146577
2407	0.0154326
2408	5.16357
2409	0.124306
2410	0.0205212
2411	0.540526
2412	0.0474928
2413	0.216787
2414	3.146
2415	0.0376091
2416	0.0490144
2417	0.915005
2418	0.0548469
2419	1.9082
2420	0.0413414
2421	0.536651
2422	0.24563
2423	0.00535597
2424	0.799504
2425	0.177568
2426	1.02522
2427	0.414991
2428	0.130506
2429	0.32866
2430	0.272445
2431	7.4531
2432	0.0396118
2433	0.055269
2434	0.0155453
2435	0.175836
2436	0.0885922
2437	0.502375
2438	2.44061
2439	0.106179
2440	0.0566322
2441	0.379069
2442	1.06157
2443	0.266852
2444	1.06989
2445	0.400757
2446	2.61168
2447	0.469734
2448	0.30538
2449	0.0231268
2450	0
2451	0.175449
2452	0.153692
2453	0.000705538
2454	0.763243
2455	0.0433864
2456	5.78232
2457	5.47629
2458	0.0876603
2459	0.0120056
2460	0.145594
2461	0.58643
2462	0.242009
2463	0.372551
2464	0.751236
2465	0.216842
2466	0.0401189
2467	0.0349152
2468	0.0914467
2469	0.00756011
2470	0.116402
2471	0.0977691
2472	0
2473	0
2474	0.441858
2475	1.50281
2476	0.220052
2477	0.121313
2478	0.765635
2479	0.0348711
2480	0.170782
2481	0.242389
2482	0.102023
2483	2.66672
2484	0.0206701
2485	0.196894
2486	0.167137
2487	0.0931027
2488	0
2489	0.64349
2490	1.75379
2491	0.333742
2492	1.65778
2493	0.22911
2494	0.103629
2495	0.0616028
2496	0.319579
2497	0.25529
2498	1.04568
2499	0.208679
2500	0.155523
2501	0.281078
2502	0.0356345
2503	0.111344
2504	0.146593
2505	0.019069
2506	0.00560145
2507	0.0349738
2508	0.0988272
2509	0.163572
2510	0.126225
2511	0.30727
2512	3.6421
2513	0.0994987
2514	0.772271
2515	0.109234
2516	0.040452
2517	0.386148
2518	0.0907396
2519	0.0364961
2520	0.0390252
2521	0.0663877
2522	0.0934687
2523	0.0408341
2524	0.0679096
2525	0.138569
2526	0.491914
2527	0.00468581
2528	0.156738
2529	0.216398
2530	1.55582
2531	0.763042
2532	0.0956789
2533	0.134335
2534	0.156976
2535	1.53834
2536	2.26044
2537	0.578136
2538	0.116384
2539	0.16225
2540	0.338635
2541	1.00053
2542	0.81165
2543	0.186305
2544	0.107477
2545	0.0294246
2546	0.10614
2547	0.0863492
2548	0.313002
2549	0.558582
2550	0.86449
2551	0.040259
2552	0.00429
2553	0.136452
2554	0.431143
2555	0.178997
2556	0.0273915
2557	7.6669
2558	0.0857815
2559	0.0433602
2560	0.0158909
2561	0.0343656
2562	0.050774
2563	0.109047
2564	0.0444729
2565	0.599049
2566	10.192
2567	4.02985
2568	0
2569	0.815382
2570	0.027549
2571	0.0444478
2572	0.0139636
2573	0
2574	0.0473656
2575	0.0739286
2576	0.528249
2577	0.594478
2578	0.0251529
2579	0.0134787
2580	2.0841
2581	0.00859546
2582	14.6598
2583	0.348147
2584	0.766884
2585	0.0402877
2586	0.0185149
2587	0.108854
2588	0.0382661
2589	0.39488
2590	0.383171
2591	0.317467
2592	0.0164507
2593	0.250829
2594	0.0306686
2595	0.410901
2596	0.0834049
2597	5.31308
2598	0.226394
2599	0.00296675
2600	0.420527
2601	0.577727
2602	0.302046
2603	0.0123989
2604	2.55088
2605	0.0305016
2606	0.228141
2607	0.226745
2608	0.107423
2609	0.0500739
2610	0.20598
2611	0.0419897
2612	0.618558
2613	0.384954
2614	1.59089
2615	0.604303
2616	0.0114443
2617	0.0881386
2618	0.326729
2619	0.193888
2620	0.0080866
2621	0.669034
2622	0.0220233
2623	0.14634
2624	0.299345
2625	0.183473
2626	0.0521776
2627	0.415184
2628	0.119292
2629	0.807256
2630	0.745723
2631	0.0659043
2632	0.0645479
2633	0.17125
2634	0.989422
2635	0.703179
2636	0.0595813
2637	0.246705
2638	0.147343
2639	5.41431
2640	0.0249788
2641	0.35707
2642	0.283889
2643	0.550457
2644	0.175932
2645	0.128149
2646	0.515265
2647	0.50582
2648	0.0618359
2649	0
2650	0.124388
2651	0.113415
2652	0.019373
2653	0.0437239
2654	9.63103
2655	0
2656	6.06203
2657	0.195878
2658	0.0880607
2659	0.0783158
2660	39.765
2661	0.209481
2662	0.120003
2663	0.429549
2664	0.128658
2665	0.139997
2666	1.24671
2667	0.210255
2668	0.0603509
2669	0.459114
2670	0.0668791
2671	0.447894
2672	0.174966
2673	0.0566352
2674	0.673672
2675	0.0303101
2676	0.247936
2677	1.27831
2678	10.432
2679	0.0725531
2680	0.208073
2681	0.762342
2682	0.0572373
2683	0.161599
2684	0.202394
2685	0.102007
2686	0.123004
2687	0.0212423
2688	0.121055
2689	0.112521
2690	2.71614
2691	5.02038
2692	0.00929464
2693	0.332828
2694	0.185781
2695	0.0473908
2696	0.492177
2697	0.706173
2698	0.175387
2699	0.0475792
2700	0.0444306
2701	0.0663138
2702	0.0082519
2703	0.390147
2704	0.542427
2705	0.136771
2706	0.0567865
2707	4.34675
2708	0.317948
2709	1.01162
2710	0.0828139
2711	0.545834
2712	0.0351209
2713	0.175772
2714	0.335346
2715	0.853182
2716	0.460619
2717	0.4704
2718	0.24312
2719	0
2720	0.0527663
2721	0.316277
2722	0.268279
2723	0.205716
2724	0.152118
2725	0.0358993
2726	0.522435
2727	1.17425
2728	0.557033
2729	0.0285705
2730	2.89931
2731	0.391872
2732	0.0863641
2733	0.0882868
2734	0.61813
2735	0.493253
2736	31.2891
2737	0.0488973
2738	0.0372552
2739	5.74338
2740	1.08552
2741	0.128095
2742	0.567643
2743	0.18029
2744	0.16305
2745	0.470859
2746	0.0999678
2747	0.0417659
2748	0.0270334
2749	0.0224711
2750	1.57699
2751	0.216314
2752	0.155435
2753	0.141513
2754	0
2755	0.0590598
2756	0.16752
2757	5.22781
2758	0.769506
2759	7.0734
2760	0.141522
2761	0.468242
2762	0.279755
2763	0.161304
2764	0.540958
2765	1.2823
2766	0.150748
2767	1.68045
2768	0.190931
2769	0.114005
2770	0.104467
2771	1.01046
2772	0
2773	0.0845464
2774	0.0238106
2775	0
2776	0.180446
2777	0.182791
2778	0.127028
2779	0.703441
2780	0.0186994
2781	0.509992
2782	4.45398
2783	0.527764
2784	1.17844
2785	0.113146
2786	0.217968
2787	0.912894
2788	3.24867
2789	0.252674
2790	0.0321137
2791	0.0014048
2792	3.30299
2793	0.235624
2794	0.2681
2795	0.0115059
2796	0.145051
2797	0.14605
2798	0.366602
2799	0.0157412
2800	0.0470351
2801	0.781831
2802	1.22539
2803	3.28955
2804	0.249159
2805	0.104351
2806	0.278859
2807	0.10012
2808	0.173134
2809	0.126453
2810	0.0686574
2811	0.080175
2812	0.558967
2813	0.363197
2814	0.49821
2815	0.0868296
2816	0.111909
2817	0.191239
2818	0.263693
2819	0.192797
2820	0.707604
2821	0.0099396
2822	0.0389659
2823	0.158309
2824	0.10615
2825	0.000859815
2826	5.20514
2827	1.76384
2828	0.0199534
2829	0.0172807
2830	0.124477
2831	1.01116
2832	0.0696586
2833	0
2834	0
2835	0.0895678
2836	0.0407987
2837	0.143223
2838	0.435246
2839	3.66031
2840	0
2841	0.0594476
2842	0.0134935
2843	0.197785
2844	0.0301196
2845	0.00433893
2846	0.614023
2847	0.428087
2848	0.0967749
2849	0.134213
2850	0.020239
2851	0.261317
2852	0.822767
2853	0.500593
2854	0.268181
2855	0.0513063
2856	0.00640859
2857	0.348457
2858	0.0440357
2859	0.0824197
2860	0.479668
2861	0.990378
2862	0.425145
2863	0.0207169
2864	0.389689
2865	0.114445
2866	0.0212457
2867	0.0280313
2868	0.0501228
2869	0.0634198
2870	0.267469
2871	0.0137756
2872	2.2764
2873	0.903425
2874	0.346762
2875	0.177908
2876	0.0939923
2877	0.00553146
2878	0.0032152
2879	0.22029
2880	0.00403757
2881	0.450391
2882	0.0261684
2883	0.0111442
2884	0.214038
2885	0.115938
2886	0.00491709
2887	0.841423
2888	0.357825
2889	0.449537
2890	0.606289
2891	0.27847
2892	0.767667
2893	0.1259
2894	0.395867
2895	5.39587
2896	0
2897	0.0122337
2898	1.03732
2899	0.303096
2900	0.634078
2901	2.1933
2902	0.124536
2903	0.321495
2904	0.441298
2905	0.192682
2906	0.160414
2907	0.00178675
2908	0.27088
2909	0.0798254
2910	0.121404
2911	0.288202
2912	0.834566
2913	0.150612
2914	0.0808989
2915	0.339308
2916	0
2917	6.82953
2918	0.00542447
2919	0.016742
2920	0.0103686
2921	0.083593
2922	0.0856561
2923	0.108032
2924	0.01109
2925	0.121527
2926	0.540391
2927	0.187705
2928	0.0272289
2929	0.140519
2930	0.0176208
2931	0.281632
2932	0.468122
2933	0.197173
2934	0.00123792
2935	0.0257188
2936	0.032769
2937	0.790776
2938	0.15532
2939	0.0622604
2940	0.0530768
2941	0.0452145
2942	0.0197278
2943	0.0618149
2944	0.0148106
2945	0.799455
2946	0.182252
2947	2.40699
2948	1.32771
2949	0.273869
2950	0.322275
2951	0.298128
2952	0.032674
2953	0.0223534
2954	0.355219
2955	0.268766
2956	0.16237
2957	0.390318
2958	1.9593
2959	69.3585
2960	0.188525
2961	0
2962	0.237599
2963	0.347892
2964	0.496801
2965	0.2513
2966	0.201828
2967	2.70586
2968	0.0219669
2969	4.87908
2970	0.0664101
2971	3.60362
2972	5.07447
2973	0.0248705
2974	0.124922
2975	0.325824
2976	0.195855
2977	0
2978	0.304317
2979	0.507958
2980	0.0472081
2981	0.0507814
2982	0.00021446
2983	0
2984	0.396019
2985	11.4452
2986	0.0355782
2987	0.0587452
2988	0.154612
2989	0.0765757
2990	0.159908
2991	0.491086
2992	0.106332
2993	0.0441344
2994	0.0391923
2995	0
2996	0.186058
2997	0.307558
2998	0.0734358
2999	0.02573
3000	0
3001	0.205826
3002	0.276226
3003	0.140421
3004	0.237886
3005	0.0125959
3006	0
3007	0.214428
3008	0.0348683
3009	0.93252
3010	0.131263
3011	0
3012	0.0361914
3013	0.00579914
3014	1.71364
3015	0.0608839
3016	0.0564614
3017	36.6608
3018	16.3683
3019	0.376958
3020	0.0954485
3021	0.0562606
3022	0.0145765
3023	0.11759
3024	0.198728
3025	0.103041
3026	0.526699
3027	0.0827804
3028	0.0672034
3029	0.0406658
3030	0.0460465
3031	0.655788
3032	0.0343624
3033	0.196047
3034	0.025415
3035	0.285649
3036	0
3037	0.192025
3038	0
3039	0.0995388
3040	0.275591
3041	0
3042	0.0312248
3043	0.0567876
3044	0.404604
3045	0.0105389
3046	0.053021
3047	0.0130439
3048	0.164462
3049	0.262217
3050	0.102672
3051	15.9476
3052	0.0657215
3053	0
3054	4.06987
3055	0.0847388
3056	0.280772
3057	0.0148413
3058	0.083014
3059	0.0853667
3060	0.30521
3061	0.29516
3062	0.127963
3063	2.36197
3064	0.0958134
3065	0.0513952
3066	0.125412
3067	1.62613
3068	4.58786
3069	0.285143
3070	0.295194
3071	0.110506
3072	3.31032
3073	1.70745
3074	0.382495
3075	0.0434208
3076	0.0312675
3077	0.0402523
3078	0.143352
3079	4.18517
3080	0.135645
3081	0.388807
3082	0.27108
3083	0.986297
3084	2.54228
3085	0.32768
3086	0.410211
3087	0.154923
3088	0.217982
3089	0.105027
3090	0.0672093
3091	0.782551
3092	0.229212
3093	1.12465
3094	0.129584
3095	0.073887
3096	0.0106886
3097	0.148686
3098	0.00156396
3099	0.901277
3100	0.183598
3101	3.84144
3102	0.0575426
3103	0.147378
3104	0.492426
3105	0.357835
3106	0.758382
3107	0.0466282
3108	0.00286885
3109	0.190648
3110	0.0549237
3111	0.0512255
3112	0.599372
3113	0.585104
3114	0
3115	0.00991417
3116	0
3117	0.0310586
3118	0.00710011
3119	0.0514757
3120	0.0567702
3121	0
3122	0.156694
3123	2.44502
3124	0.115805
3125	0.0239789
3126	0.139713
3127	0.184639
3128	16.8977
3129	0.411146
3130	0.00600243
3131	0.0349148
3132	0.01849
3133	0.35271
3134	0.343616
3135	7.77741
3136	0.0407999
3137	0.636658
3138	2.8692
3139	1.85424
3140	0.0227629
3141	0.00449995
3142	0.0152107
3143	0.485123
3144	0.177001
3145	0
3146	0.0595613
3147	0.0215406
3148	0.236858
3149	0.163768
3150	0.631791
3151	0.089522
3152	0
3153	0.143073
3154	0.0018722
3155	0.0422502
3156	0.127335
3157	2.84956
3158	0.229278
3159	0.0218789
3160	0.00798173
3161	0.157498
3162	0.366269
3163	0.511766
3164	6.41013
3165	0.195026
3166	0.0469341
3167	0.151095
3168	0.103941
3169	0.292701
3170	2.15087
3171	2.21114
3172	0.0294631
3173	0.152072
3174	0.274179
3175	0.213971
3176	0.182326
3177	0.0242421
3178	1.28678
3179	0.0428513
3180	0.330129
3181	0
3182	0.0443788
3183	0
3184	0.261766
3185	0.130453
3186	0.134851
3187	3.3522
3188	0.0671423
3189	0.883332
3190	0.493819
3191	0.593248
3192	0.2348
3193	8.00704
3194	1.03439
3195	0.296022
3196	0.608663
3197	7.98195
3198	2.42187
3199	0.133762
3200	0.00961394
3201	1.18085
3202	0.337092
3203	0.745488
3204	0.220322
3205	0.148241
3206	0
3207	5.71294
3208	12.5918
3209	0.144907
3210	0.461969
3211	0.967821
3212	0.000664336
3213	0.0505784
3214	0.194193
3215	0.0597939
3216	0.154276
3217	0.204669
3218	2.3314
3219	0.0585558
3220	0.246864
3221	0.352627
3222	0.029318
3223	1.30663
3224	0.0370187
3225	0.0445101
3226	0
3227	1.40384
3228	1.10709
3229	0.0161209
3230	0.0486994
3231	0
3232	0.953743
3233	0.0446041
3234	0.0502337
3235	0.314649
3236	7.14543
3237	0.145666
3238	0.224827
3239	5.88104
3240	0.0426504
3241	0.132841
3242	0.141956
3243	0.164869
3244	0.175261
3245	0.234805
3246	0.710069
3247	0.628869
3248	0.0605846
3249	0.0283129
3250	0.11333
3251	2.47834
3252	0.224724
3253	0.0705033
3254	0.2927
3255	0.498496
3256	0.00207997
3257	0.0419663
3258	1.44916
3259	0.0186138
3260	0.735762
3261	0.286528
3262	0.473371
3263	0.416742
3264	0.0907918
3265	0.175451
3266	0.00522618
3267	0.043057
3268	0.0792903
3269	0.0270041
3270	1.20824
3271	0.065686
3272	0.0449735
3273	0.291698
3274	1.16643
3275	0.0942234
3276	0.17997
3277	0.429253
3278	1.67737
3279	0.206308
3280	0.0664791
3281	3.59517
3282	0.141548
3283	0
3284	0.0634202
3285	1.20532
3286	0.910187
3287	0.0731259
3288	0.0173659
3289	0.704033
3290	0.046485
3291	0.0108258
3292	0.0169174
3293	0.0226536
3294	0
3295	0.191973
3296	1.64191
3297	0
3298	0.775466
3299	0.0500445
3300	0
3301	0.0826335
3302	2.114
3303	0.14866
3304	1.06441
3305	0.133751
3306	0.711434
3307	0.139381
3308	0.132783
3309	0.00691229
3310	0.0856137
3311	1.40902
3312	0
3313	0.056043
3314	0
3315	0.0671448
3316	1.45755
3317	0
3318	0.154104
3319	0.232291
3320	35.2243
3321	0.181852
3322	0.179992
3323	0.0815494
3324	0.10535
3325	0.240122
3326	0.235845
3327	0.150351
3328	0.0167598
3329	0.0555611
3330	0.180562
3331	0.0040294
3332	0.0841056
3333	0.0406688
3334	0.45757
3335	0.115699
3336	0.0719266
3337	0
3338	0.823085
3339	0.186611
3340	0.200396
3341	0.732603
3342	0.322711
3343	4.38369
3344	0.309073
3345	0.188652
3346	0.0143774
3347	0.169434
3348	0.454561
3349	4.09302
3350	0.308733
3351	0.0664052
3352	0.275507
3353	0
3354	1.25462
3355	1.65885
3356	0.153981
3357	0.789652
3358	2.50522
3359	3.30163
3360	0.115162
3361	0.071364
3362	0.00931056
3363	0.526568
3364	0.370485
3365	0.145632
3366	0.164497
3367	0.0377483
3368	0.0721745
3369	1.42404
3370	1.13048
3371	0.0485748
3372	0.205572
3373	1.00527
3374	0.519551
3375	0.644681
3376	0.183657
3377	0.0735662
3378	0.0200298
3379	0.201124
3380	0.010469
3381	0.356393
3382	0.17559
3383	0.12361
3384	0.479935
3385	0.00224004
3386	1.47788
3387	1.32219
3388	0.0272876
3389	0.0877671
3390	0.0142018
3391	0.258503
3392	0.0791687
3393	0.345157
3394	0.453093
3395	0.051332
3396	0.607191
3397	0.0453682
3398	0.530507
3399	0.0172802
3400	0.355337
3401	0.082314
3402	7.59013
3403	0.493585
3404	0.424216
3405	1.30781
3406	0.294056
3407	0.146124
3408	0.380533
3409	0.549651
3410	0.159735
3411	0.156696
3412	2.11548
3413	0.028672
3414	0.203088
3415	0.331337
3416	0.417204
3417	0.657389
3418	0.315909
3419	0.170509
3420	1.98769
3421	2.08457
3422	0
3423	0.293066
3424	0.942803
3425	0.102166
3426	0.0157607
3427	0.049138
3428	0.0463016
3429	0.216929
3430	0.0153189
3431	0.0404398
3432	0.0209174
3433	0.0685272
3434	0.921081
3435	0.158693
3436	0.171425
3437	0.0372898
3438	1.97453
3439	0.0386962
3440	0.135036
3441	0
3442	0.0304221
3443	0.0188944
3444	0.360537
3445	1.05895
3446	0.363851
3447	0.0194523
3448	0.0415755
3449	0.368537
3450	0.186068
3451	1.10025
3452	0.0390352
3453	0.635753
3454	0.03222
3455	0
3456	0.104976
3457	0.0101306
3458	3.40019
3459	0.0398955
3460	0.117854
3461	0.100572
3462	0.0419758
3463	0.00920838
3464	0.0118098
3465	0
3466	0.53814
3467	0.0162956
3468	0
3469	0.112092
3470	0.299793
3471	1.555
3472	0.0494308
3473	0.192917
3474	0.206734
3475	0.25969
3476	0.0411166
3477	0.0200377
3478	2.10431
3479	0.365906
3480	1.5039
3481	0.242374
3482	0.0731917
3483	0.0514786
3484	0.364865
3485	0.0531119
3486	0.372859
3487	0.850907
3488	0.249617
3489	0.0563559
3490	0
3491	0
3492	1.81292
3493	0.0617542
3494	0.0132887
3495	0.295548
3496	0.495319
3497	0.0291792
3498	1.7342
3499	0.405204
3500	0.486529
3501	0.0575794
3502	0.0685554
3503	0.118496
3504	0.0678322
3505	0.0523006
3506	9.68122
3507	0.0711636
3508	0.123253
3509	2.15074
3510	4.93883
3511	0.2803
3512	0.117356
3513	0.260484
3514	0.00648588
3515	0
3516	1.03605
3517	0.0167587
3518	0.136057
3519	0.133815
3520	0.294197
3521	0.0106526
3522	0.111915
3523	0.0158296
3524	0.043821
3525	0.0500391
3526	0.138467
3527	0.0714601
3528	0.658218
3529	2.67856
3530	0.0187267
3531	0.0716348
3532	0.140149
3533	0.00743151
